discount_percent,discount_price,displayPackageQuantity,displayPackageUnit,displayProductName,genericMedicineType,id,image,isAvailable,manufacture,manufactureUrl,name,page_query,price,quantity,sale_price,type
20,149.6,120,ml,Pain Calm,unit,JIVAPOB02A,https://cdn.medlife.com/productImages/JIVAPOB02A/JIVAPOB02A-1.jpg?id=2020-05-08T05:20:54.051000+00:00,ADD,Jiva Ayurveda,https://www.medlife.com/jiva-ayurveda/brand/TG00014A,Pain Calm Oil 120 ml,https://www.medlife.com/jiva-ayurveda-pain-calm-oil-120-ml/otc/JIVAPOB02A,187,120,149.6,Health Conditions
5,66.5,100,ml,Koflet Linctus,liquid,KOFLESN01A,https://cdn.medlife.com/productImages/KOFLESN01A/KOFLESN01A.jpg?id=2020-06-26T10:28:43.503000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Koflet Linctus Syrup 100 ml,https://www.medlife.com/himalaya-koflet-linctus-syrup-100-ml/otc/KOFLESN01A,70,100,66.5,Health Conditions
30,419.3,30,Tablets,Arjuna,tablet,MEDLITB02A,https://cdn.medlife.com/productImages/MEDLITB02A/MEDLITB02A.jpg?id=2020-07-10T07:02:20.649000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Arjuna  30 Tablets,https://www.medlife.com/medlife-essentials-arjuna-30-tablets/otc/MEDLITB02A,599,30,419.3,Health Conditions
45,1648.35,300,Tablets,Hepa Preserve (Pack of 3) - ,tablet,HEPAPTB03A,https://cdn.medlife.com/productImages/HEPAPTB03A/HEPAPTB01A.jpg?id=2020-03-11T12:16:01.972000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Hepa Preserve (Pack of 3) -   300 Tablets,https://www.medlife.com/medlife-essentials-hepa-preserve-pack-of-3-3-100-tablets/otc/HEPAPTB03A,2997,100,1648.35,Health Conditions
5,83.6,9,Pcs,Mint Plus Sugar Free 4 Mg,unit,NICOTTN02A,https://cdn.medlife.com/productImages/NICOTTN02A/NICOTTN02A.jpg?id=2020-06-10T20:20:12.405000+00:00,ADD,Cipla Ltd.,https://www.medlife.com/nicotex/brand/TG00130A,Mint Plus Sugar Free 4 Mg Gum 9 Pcs,https://www.medlife.com/nicotex-mint-plus-sugar-free-4-mg-gum-9-pcs/otc/NICOTTN02A,88,9,83.6,Health Conditions
45,988.34,180,Tablets,Oxyclinch D (Pack of 3),tablet,OXYCLTB05A,https://cdn.medlife.com/productImages/OXYCLTB05A/OXYCLTB05A.jpg?id=2020-05-19T13:00:19.354000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Oxyclinch D (Pack of 3)  180 Tablets,https://www.medlife.com/medlife-essentials-oxyclinch-d-pack-of-3-3-60-tablets/otc/OXYCLTB05A,1796.99,180,988.34,Health Conditions
50,1797.01,180,Tablets,Arjuna (Pack of 6) - ,tablet,ARJUNTB02A,https://cdn.medlife.com/productImages/ARJUNTB02A/MEDLITB02A.jpg?id=2020-03-03T07:09:32.040000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Arjuna (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-arjuna-pack-of-6-6-30-tablets/otc/ARJUNTB02A,3594.01,180,1797.01,Health Conditions
5,128.25,80,Tablets,Chandraprabha Bati ,tablet,BAIDYTB22A,https://cdn.medlife.com/productImages/BAIDYTB22A/BAIDYTB22A.jpg?id=2020-04-08T08:49:23.564000+00:00,ADD,Shree Baidyanath Ayurved Bhavan,https://www.medlife.com/baidyanath/brand/TG00003A,Chandraprabha Bati   80 Tablets,https://www.medlife.com/baidyanath-chandraprabha-bati-80-tablets/otc/BAIDYTB22A,135,80,128.25,Health Conditions
5,80.75,100,ml,Honitus Herbal Cough Remedy,liquid,HONITSN01A,https://cdn.medlife.com/productImages/HONITSN01A/HONITSN01A-5.jpg?id=2020-06-26T10:28:40.364000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Honitus Herbal Cough Remedy Syrup 100 ml,https://www.medlife.com/dabur-honitus-herbal-cough-remedy-syrup-100-ml/otc/HONITSN01A,85,100,80.75,Health Conditions
5,71.25,100,ml,Liv 52,liquid,LIV52SN02A,https://cdn.medlife.com/productImages/LIV52SN02A/LIV52SN02A(1).jpg?id=2020-06-23T05:58:54.304000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Liv 52 Syrup 100 ml,https://www.medlife.com/himalaya-liv-52-syrup-100-ml/otc/LIV52SN02A,75,100,71.25,Health Conditions
25,449.25,60,Tablets,Oxyclinch D,tablet,OXYCLTB02A,https://cdn.medlife.com/productImages/OXYCLTB02A/OXYCLTB02A.jpg?id=2020-07-10T07:02:20.205000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Oxyclinch D  60 Tablets,https://www.medlife.com/medlife-essentials-oxyclinch-d-60-tablets/otc/OXYCLTB02A,599,60,449.25,Health Conditions
30,699.3,60,Tablets,Sto-Nab,tablet,STONATB01A,https://cdn.medlife.com/productImages/STONATB01A/STONATB01A.jpg?id=2020-07-10T07:02:21.145000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Sto-Nab  60 Tablets,https://www.medlife.com/medlife-essentials-sto-nab-60-tablets/otc/STONATB01A,999,60,699.3,Health Conditions
30,699.3,100,Tablets,Hepa Preserve,tablet,HEPAPTB01A,https://cdn.medlife.com/productImages/HEPAPTB01A/HEPAPTB01A.jpg?id=2020-07-11T10:31:36.641000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Hepa Preserve  100 Tablets,https://www.medlife.com/medlife-essentials-hepa-preserve-100-tablets/otc/HEPAPTB01A,999,100,699.3,Health Conditions
50,2397.01,360,Tablets,Oxyclinch (Pack of 6),tablet,OXYCLTB04A,https://cdn.medlife.com/productImages/OXYCLTB04A/OXYCLTB04A.jpg?id=2020-05-19T13:00:19.220000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Oxyclinch (Pack of 6)  360 Tablets,https://www.medlife.com/medlife-essentials-oxyclinch-pack-of-6-6-60-tablets/otc/OXYCLTB04A,4794.01,360,2397.01,Health Conditions
5,152,450,ml,Abhayarist,liquid,BAIDYLB01A,https://cdn.medlife.com/productImages/BAIDYLB01A/BAIDYLB01A.jpg?id=2020-07-07T16:45:26.704000+00:00,ADD,Shree Baidyanath Ayurved Bhavan,https://www.medlife.com/baidyanath/brand/TG00003A,Abhayarist Tonic 450 ml,https://www.medlife.com/baidyanath-abhayarist-tonic-450-ml/otc/BAIDYLB01A,160,450,152,Health Conditions
0,115,100,Capsules,Garlic Pearls,tablet,GARLICN01A,https://cdn.medlife.com/productImages/GARLICN01A/GARLICN01A-1.jpg?id=2020-07-15T10:18:14.452000+00:00,ADD,Sun Pharmaceutical Industries Ltd,https://www.medlife.com/sun-pharma/brand/TG00037A,Garlic Pearls  100 Capsules,https://www.medlife.com/sun-pharma-garlic-pearls-100-capsules/otc/GARLICN01A,115,100,115,Health Conditions
45,1976.69,360,Capsules,Gingko Biloba (Pack of 6) - ,tablet,GINKGCB03A,https://cdn.medlife.com/productImages/GINKGCB03A/GINKGCB03A.jpg?id=2020-03-06T09:59:59.940000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Gingko Biloba (Pack of 6) -   360 Capsules,https://www.medlife.com/medlife-essentials-gingko-biloba-pack-of-6-6-60-capsules/otc/GINKGCB03A,3593.99,360,1976.69,Health Conditions
5,81.7,225,ml,Shankh Pushpi,liquid,DABURSB14A,https://cdn.medlife.com/productImages/DABURSB14A/DABURSB14A-1.jpg?id=2020-07-10T07:02:15.642000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Shankh Pushpi Syrup 225 ml,https://www.medlife.com/dabur-shankh-pushpi-syrup-225-ml/otc/DABURSB14A,86,225,81.7,Health Conditions
5,142.5,60,Tablets,Navahridaya Kalpa 500mg,tablet,SRISRTB67A,https://cdn.medlife.com/productImages/SRISRTB67A/SRISRTB67A.jpg?id=2020-06-01T05:22:15.643000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Navahridaya Kalpa 500mg  60 Tablets,https://www.medlife.com/sri-sri-tattva-navahridaya-kalpa-500mg-60-tablets/otc/SRISRTB67A,150,60,142.5,Health Conditions
5,166.25,60,Capsules,Ashwagandha,tablet,ORGANCB31A,https://cdn.medlife.com/productImages/ORGANCB31A/ORGANCB31A.jpg?id=2020-05-25T05:41:02.582000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Ashwagandha  60 Capsules,https://www.medlife.com/organic-india-ashwagandha-60-capsules/otc/ORGANCB31A,175,60,166.25,Health Conditions
5,123.5,450,ml,Kumaryasava,liquid,DABURLB24A,https://cdn.medlife.com/productImages/DABURLB24A/DABURLB24A.jpg?id=2020-07-10T05:42:53.540000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Kumaryasava Tonic 450 ml,https://www.medlife.com/dabur-kumaryasava-tonic-450-ml/otc/DABURLB24A,130,450,123.5,Health Conditions
0,190,60,gm,,unit,VOLINSN06A,https://cdn.medlife.com/productImages/VOLINSN06A/VOLINSN06A.jpg?id=2020-06-30T06:46:52.994000+00:00,ADD,Sun Pharmaceutical Industries Ltd,https://www.medlife.com/volini/brand/TG00142A, Spray 60 gm,https://www.medlife.com/volini-spray-60-gm/otc/VOLINSN06A,190,60,190,Health Conditions
5,156.75,60,Tablets,Hadjod Bone & Joint Wellness,tablet,HADJOCN01A,https://cdn.medlife.com/productImages/HADJOCN01A/HADJOCN01A-1.jpg?id=2020-07-15T11:58:47.980000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Hadjod Bone & Joint Wellness  60 Tablets,https://www.medlife.com/himalaya-hadjod-bone-and-joint-wellness-60-tablets/otc/HADJOCN01A,165,60,156.75,Health Conditions
50,1797.01,180,Tablets,Ashwagandha (Pack of 6) - ,tablet,ASHWATB02A,https://cdn.medlife.com/productImages/ASHWATB02A/ASHWATB02A.jpg?id=2020-05-08T05:22:42.628000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Ashwagandha (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-ashwagandha-pack-of-6-6-30-tablets/otc/ASHWATB02A,3594.01,180,1797.01,Health Conditions
45,988.35,90,Tablets,Tulsi (Pack of 3) - ,tablet,TULSITB02A,https://cdn.medlife.com/productImages/TULSITB02A/TULSITB02A.jpg?id=2020-03-12T07:40:02.054000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Tulsi (Pack of 3) -   90 Tablets,https://www.medlife.com/medlife-essentials-tulsi-pack-of-3-3-30-tablets/otc/TULSITB02A,1797,90,988.35,Health Conditions
50,1797.01,180,Tablets,Brahmi (Pack of 6),tablet,BRAHMTB05A,https://cdn.medlife.com/productImages/BRAHMTB05A/MEDLITB04A (4).jpg?id=2020-03-03T07:59:42.739000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Brahmi (Pack of 6)  180 Tablets,https://www.medlife.com/medlife-essentials-brahmi-pack-of-6-6-30-tablets/otc/BRAHMTB05A,3594.01,180,1797.01,Health Conditions
10,211.5,22,ml,R60 Blood Purifier,liquid,DRRECDB68A,https://cdn.medlife.com/productImages/DRRECDB68A/DRRECDB68A.jpg?id=2020-07-13T07:37:23.043000+00:00,ADD,Dr Reckeweg,https://www.medlife.com/dr-reckeweg/brand/TG00146A,R60 Blood Purifier Drops 22 ml,https://www.medlife.com/dr-reckeweg-r60-blood-purifier-drops-22-ml/otc/DRRECDB68A,235,22,211.5,Health Conditions
45,1976.69,360,Tablets,Memostrong (Pack of 6) - ,tablet,MEMOSTB03A,https://cdn.medlife.com/productImages/MEMOSTB03A/MEMOSTB03A.jpg?id=2020-03-03T10:34:51.219000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Memostrong (Pack of 6) -   360 Tablets,https://www.medlife.com/medlife-essentials-memostrong-pack-of-6-6-60-tablets/otc/MEMOSTB03A,3593.99,360,1976.69,Health Conditions
10,7.2,5,gm,Lemon Flavour,unit,ENOLEPB01A,https://cdn.medlife.com/productImages/ENOLEPB01A/ENOLEPB01A.jpg?id=2020-06-15T08:40:10.776000+00:00,ADD,Glaxosmithkline Consumer Healthcare Ltd.,https://www.medlife.com/eno/brand/TG00121A,Lemon Flavour Sachet 5 gm,https://www.medlife.com/eno-lemon-flavour-sachet-5-gm/otc/ENOLEPB01A,8,5,7.2,Health Conditions
30,559.3,60,Tablets,Oxyclinch,tablet,OXYCLTB01A,https://cdn.medlife.com/productImages/OXYCLTB01A/OXYCLTB01A.jpg?id=2020-07-10T07:02:21.592000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Oxyclinch  60 Tablets,https://www.medlife.com/medlife-essentials-oxyclinch-60-tablets/otc/OXYCLTB01A,799,60,559.3,Health Conditions
0,60,15,gm,,unit,VOLINSN04A,https://cdn.medlife.com/productImages/VOLINSN04A/VOLINSN04A.jpg?id=2020-06-30T06:45:36.470000+00:00,ADD,Sun Pharmaceutical Industries Ltd,https://www.medlife.com/volini/brand/TG00142A, Spray 15 gm,https://www.medlife.com/volini-spray-15-gm/otc/VOLINSN04A,60,15,60,Health Conditions
5,123.5,60,Tablets,Bresol,tablet,BRESOTN01A,https://cdn.medlife.com/productImages/BRESOTN01A/BRESOTN01A.jpg?id=2020-07-07T16:45:29.146000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Bresol  60 Tablets,https://www.medlife.com/himalaya-bresol-60-tablets/otc/BRESOTN01A,130,60,123.5,Health Conditions
10,72,30,gm,Rumalaya,unit,RUMALGN01A,https://cdn.medlife.com/productImages/RUMALGN01A/RUMALGN01A.jpg?id=2020-05-12T05:49:37.643000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Rumalaya Gel 30 gm,https://www.medlife.com/himalaya-rumalaya-gel-30-gm/otc/RUMALGN01A,80,30,72,Health Conditions
30,419.3,30,Tablets,Tulsi,tablet,TULSITB01A,https://cdn.medlife.com/productImages/TULSITB01A/TULSITB01A.jpg?id=2020-07-10T07:02:21.737000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Tulsi  30 Tablets,https://www.medlife.com/medlife-essentials-tulsi-30-tablets/otc/TULSITB01A,599,30,419.3,Health Conditions
5,85.5,60,Tablets,Arjuna,tablet,SRISRTB82A,https://cdn.medlife.com/productImages/SRISRTB82A/SRISRTB82A.jpg?id=2020-06-01T05:22:15.619000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Arjuna  60 Tablets,https://www.medlife.com/sri-sri-tattva-arjuna-60-tablets/otc/SRISRTB82A,90,60,85.5,Health Conditions
45,988.34,180,Capsules,Gingko Biloba (Pack of 3) - ,tablet,GINKGCB02A,https://cdn.medlife.com/productImages/GINKGCB02A/GINKGCB03A.jpg?id=2020-05-20T10:29:50.824000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Gingko Biloba (Pack of 3) -   180 Capsules,https://www.medlife.com/medlife-essentials-gingko-biloba-pack-of-3-3-60-capsules/otc/GINKGCB02A,1796.99,180,988.34,Health Conditions
5,190,450,ml,Ashwagandharishta,liquid,DABURLB14A,https://cdn.medlife.com/productImages/DABURLB14A/DABURLB14A.jpg?id=2020-05-08T05:20:31.988000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Ashwagandharishta Tonic 450 ml,https://www.medlife.com/dabur-ashwagandharishta-tonic-450-ml/otc/DABURLB14A,200,450,190,Health Conditions
5,166.25,450,ml,Sarswatarist,liquid,BAIDYLB72A,https://cdn.medlife.com/productImages/BAIDYLB72A/BAIDYLB72A.jpg?id=2020-05-08T05:20:24.780000+00:00,ADD,Shree Baidyanath Ayurved Bhavan,https://www.medlife.com/baidyanath/brand/TG00003A,Sarswatarist Tonic 450 ml,https://www.medlife.com/baidyanath-sarswatarist-tonic-450-ml/otc/BAIDYLB72A,175,450,166.25,Health Conditions
30,63,25,gm,Derma Plus,unit,ALLENCT02A,https://cdn.medlife.com/productImages/ALLENCT02A/ALLENCT02A(1).jpg?id=2020-04-08T08:41:05.596000+00:00,ADD,Allens Laboratory Ltd,https://www.medlife.com/allen/brand/TG00149A,Derma Plus Cream 25 gm,https://www.medlife.com/allen-derma-plus-cream-25-gm/otc/ALLENCT02A,90,25,63,Health Conditions
20,56,120,Tablets,Neem,tablet,JIVANTB02A,https://cdn.medlife.com/productImages/JIVANTB02A/JIVANTB02A.jpg?id=2020-04-08T08:40:58.477000+00:00,ADD,Jiva Ayurveda,https://www.medlife.com/jiva-ayurveda/brand/TG00014A,Neem Tablet  120 Tablets,https://www.medlife.com/jiva-neem-tablet-120/otc/JIVANTB02A,70,120,56,Health Conditions
50,2997,360,Tablets,Pylopath (Pack of 6) - ,tablet,PYLOPTB03A,https://cdn.medlife.com/productImages/PYLOPTB03A/PYLOPTB03A.jpg?id=2020-05-08T05:23:26.504000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Pylopath (Pack of 6) -   360 Tablets,https://www.medlife.com/medlife-essentials-pylopath-pack-of-6-6-60-tablets/otc/PYLOPTB03A,5994,360,2997,Health Conditions
10,211.5,22,ml,R16 Migraine & Headache,liquid,DRRECDB26A,https://cdn.medlife.com/productImages/DRRECDB26A/DRRECDB26A.jpg?id=2020-07-10T12:03:56.780000+00:00,ADD,Dr Reckeweg,https://www.medlife.com/dr-reckeweg/brand/TG00146A,R16 Migraine & Headache Drops 22 ml,https://www.medlife.com/dr-reckeweg-r16-migraine-and-headache-drops-22-ml/otc/DRRECDB26A,235,22,211.5,Health Conditions
5,199.5,60,Capsules,Breathe Free,tablet,ORGANCB08A,https://cdn.medlife.com/productImages/ORGANCB08A/ORGANCB08A.png?id=2020-06-16T07:56:46.119000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Breathe Free  60 Capsules,https://www.medlife.com/organic-india-breathe-free-60-capsules/otc/ORGANCB08A,210,60,199.5,Health Conditions
5,161.5,450,ml,Shankh Pushpi,liquid,DABURSB09A,https://cdn.medlife.com/productImages/DABURSB09A/DABURSB09A.jpg?id=2020-04-08T08:49:40.103000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Shankh Pushpi Syrup 450 ml,https://www.medlife.com/dabur-shankh-pushpi-syrup-450-ml/otc/DABURSB09A,170,450,161.5,Health Conditions
45,988.35,90,Tablets,Ashwagandha (Pack of 3) - ,tablet,ASHWATB01A,https://cdn.medlife.com/productImages/ASHWATB01A/ASHWATB01A.jpg?id=2020-05-08T05:22:42.621000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Ashwagandha (Pack of 3) -   90 Tablets,https://www.medlife.com/medlife-essentials-ashwagandha-pack-of-3-3-30-tablets/otc/ASHWATB01A,1797,90,988.35,Health Conditions
40,359.4,60,Capsules,Gingko Biloba,tablet,GINKGCB01A,https://cdn.medlife.com/productImages/GINKGCB01A/GINKGCB01A.jpg?id=2020-05-08T05:22:59.967000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Gingko Biloba  60 Capsules,https://www.medlife.com/medlife-essentials-gingko-biloba-60-capsules/otc/GINKGCB01A,599,60,359.4,Health Conditions
50,1797.01,180,Capsules,Fish Oil (Pack of 6) - ,tablet,FISHOSB03A,https://cdn.medlife.com/productImages/FISHOSB03A/FISHOSB03A.jpg?id=2020-05-08T05:22:58.563000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Fish Oil (Pack of 6) -   180 Capsules,https://www.medlife.com/medlife-essentials-fish-oil-pack-of-6-6-30-capsules/otc/FISHOSB03A,3594.01,180,1797.01,Health Conditions
45,988.35,90,Tablets,Arjuna (Pack of 3) - ,tablet,ARJUNTB01A,https://cdn.medlife.com/productImages/ARJUNTB01A/MEDLITB02A.jpg?id=2020-03-03T06:49:41.564000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Arjuna (Pack of 3) -   90 Tablets,https://www.medlife.com/medlife-essentials-arjuna-pack-of-3-3-30-tablets/otc/ARJUNTB01A,1797,90,988.35,Health Conditions
0,25,100,gm,Sarvakalp Kwath,unit,PATANPS13A,https://cdn.medlife.com/productImages/PATANPS13A/PATANPS13A.png?id=2020-04-13T06:57:52.796000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Sarvakalp Kwath Powder 100 gm,https://www.medlife.com/patanjali-sarvakalp-kwath-powder-100-gm/otc/PATANPS13A,25,100,25,Health Conditions
5,185.25,100,gm,Organic Isabgol,unit,ORGANPP10A,https://cdn.medlife.com/productImages/ORGANPP10A/ORGANPP10A.jpg?id=2020-04-13T06:57:52.380000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Organic Isabgol  100 gm,https://www.medlife.com/organic-india-organic-isabgol-100-gm/otc/ORGANPP10A,195,100,185.25,Health Conditions
40,3596.4,600,Tablets,Hepa Preserve (Pack of 6) - ,tablet,HEPAPTB04A,https://cdn.medlife.com/productImages/HEPAPTB04A/HEPAPTB01A.jpg?id=2020-03-11T12:16:01.981000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Hepa Preserve (Pack of 6) -   600 Tablets,https://www.medlife.com/medlife-essentials-hepa-preserve-pack-of-6-6-100-tablets/otc/HEPAPTB04A,5994,600,3596.4,Health Conditions
0,8,5,gm,Ajwain Flavour,unit,ENOAJPS01A,https://cdn.medlife.com/productImages/ENOAJPS01A/ENOAJPS01A.jpg?id=2020-06-15T08:42:09.694000+00:00,ADD,Glaxosmithkline Asia Pvt Ltd.,https://www.medlife.com/eno/brand/TG00121A,Ajwain Flavour Sachet 5 gm,https://www.medlife.com/eno-ajwain-powder-5-gm/otc/ENOAJPS01A,8,5,8,Health Conditions
50,1496.99,180,Tablets,Digesense-D (Pack of 6) - ,tablet,DIGESTB03A,https://cdn.medlife.com/productImages/DIGESTB03A/DIGESTB03A.jpg?id=2020-05-08T05:22:55.127000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Digesense-D (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-digesense-d-pack-of-6-6-30-tablets/otc/DIGESTB03A,2993.99,180,1496.99,Health Conditions
0,100,200,ml,Safi Natural Blood Purifier,liquid,SAFIZSN02A,https://cdn.medlife.com/productImages/SAFIZSN02A/SAFIZSN02A.jpg?id=2020-07-14T09:34:05.536000+00:00,ADD,Hamdard (Wakf) Laboratories,https://www.medlife.com/hamdard/brand/TG00151A,Safi Natural Blood Purifier Syrup 200 ml,https://www.medlife.com/hamdard-safi-natural-blood-purifier-syrup-200-ml/otc/SAFIZSN02A,100,200,100,Health Conditions
20,132,60,Tablets,Lasuna Cardiac Wellness,tablet,LASUNTB02A,https://cdn.medlife.com/productImages/LASUNTB02A/LASUNTB02A.jpg?id=2020-06-01T05:22:15.030000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Lasuna Cardiac Wellness  60 Tablets,https://www.medlife.com/himalaya-lasuna-cardiac-wellness-60-tablets/otc/LASUNTB02A,165,60,132,Health Conditions
50,1797.01,180,Tablets,Neem (Pack of 6) - ,tablet,NEEMPTB02A,https://cdn.medlife.com/productImages/NEEMPTB02A/NEEMPTB02A.jpg?id=2020-05-08T05:23:21.417000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Neem (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-neem-pack-of-6-6-30-tablets/otc/NEEMPTB02A,3594.01,180,1797.01,Health Conditions
10,211.5,22,ml,R53 Acne & Pimples,liquid,DRRECDB62A,https://cdn.medlife.com/productImages/DRRECDB62A/DRRECDB62A.jpg?id=2020-07-13T07:33:10.207000+00:00,ADD,Dr Reckeweg,https://www.medlife.com/dr-reckeweg/brand/TG00146A,R53 Acne & Pimples Drops 22 ml,https://www.medlife.com/dr-reckeweg-r53-acne-and-pimples-drops-22-ml/otc/DRRECDB62A,235,22,211.5,Health Conditions
0,155,50,gm,Pain Relief,unit,VOLINGN10A,https://cdn.medlife.com/productImages/VOLINGN10A/VOLINGN10A.jpg?id=2020-06-30T06:30:32.316000+00:00,ADD,Sun Pharmaceutical Industries Ltd,https://www.medlife.com/volini/brand/TG00142A,Pain Relief Gel 50 gm,https://www.medlife.com/volini-pain-relief-gel-50-gm/otc/VOLINGN10A,155,50,155,Health Conditions
5,118.75,60,Tablets,Chandraprabha Vati,tablet,SRISRTB86A,https://cdn.medlife.com/productImages/SRISRTB86A/SRISRTB86A.jpg?id=2020-04-08T08:49:35.685000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Chandraprabha Vati  60 Tablets,https://www.medlife.com/sri-sri-tattva-chandraprabha-vati-60-tablets/otc/SRISRTB86A,125,60,118.75,Health Conditions
10,211.5,22,ML,R26 Draining & Stimulating ,liquid,DRRECDB36A,https://cdn.medlife.com/productImages/DRRECDB36A/DRRECDB36A.jpg?id=2020-07-13T08:19:44.639000+00:00,ADD,Dr. Reckeweg,https://www.medlife.com/dr-reckeweg/brand/TG00146A,R26 Draining & Stimulating  Drops 22 ML,https://www.medlife.com/dr-reckeweg-r26-draining-and-stimulating-drops-22-ml/otc/DRRECDB36A,235,22,211.5,Health Conditions
5,61.75,50,ml,Neem ,unit,DABUROB16A,https://cdn.medlife.com/productImages/DABUROB16A/DABUROB16A.jpg?id=2020-07-10T06:52:32.019000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Neem  Tail 50 ml,https://www.medlife.com/dabur-neem-tail-50-ml/otc/DABUROB16A,65,50,61.75,Health Conditions
10,144,30,ml,Tonicard Gold (For Heart),liquid,SBLTOSB01A,https://cdn.medlife.com/productImages/SBLTOSB01A/SBLTOSB01A.jpg?id=2020-05-08T05:21:21.599000+00:00,ADD,SBL Homeopathy,https://www.medlife.com/sbl/brand/TG00147A,Tonicard Gold (For Heart) Drops 30 ml,https://www.medlife.com/sbl-tonicard-gold-for-heart-drops-30-ml/otc/SBLTOSB01A,160,30,144,Health Conditions
